species,region_id,source_row_id,label,split,Chr,Position,Strand,Local_Position,EditingLevel,source_file
Strongylocentrotus,Scaffold116:-:387831:388236,3990,yes,train,Scaffold116,387979,-,199,0.6428571428571429,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold601:-:108124:108397,33183,yes,train,Scaffold601,108344,-,71,0.7547169811320755,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1400:-:276975:277292,8910,yes,train,Scaffold1400,276998,-,234,0.4919354838709677,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold4:-:1227190:1227512,26218,yes,train,Scaffold4,1227273,-,163,0.4220183486238532,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold650:+:262822:262998,34303,yes,train,Scaffold650,262835,+,38,0.2964285714285714,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold407:-:390944:391214,26539,yes,train,Scaffold407,390969,-,192,0.7270471464019851,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold137:+:187645:188070,8351,no,train,Scaffold137,187628,+,56,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold58:+:761144:761493,32774,yes,train,Scaffold58,761364,+,163,0.2536764705882353,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold975:+:94837:95239,40997,no,train,Scaffold975,95041,+,286,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1043:-:175237:175989,1221,yes,train,Scaffold1043,175872,-,47,0.1951219512195122,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1110:+:144109:144943,2811,no,train,Scaffold1110,144257,+,176,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold341:+:632836:634193,23516,yes,train,Scaffold341,633805,+,267,0.4283687943262411,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold371:+:467811:469220,24782,yes,train,Scaffold371,468513,+,49,0.9202898550724636,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold625:-:95371:95979,33577,no,train,Scaffold625,95862,-,134,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1503:-:95606:96281,9936,yes,train,Scaffold1503,95877,-,666,0.5315315315315315,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1043:-:175237:175989,1203,yes,train,Scaffold1043,175799,-,120,0.5254901960784314,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold74:+:51817:52198,35927,no,train,Scaffold74,52113,+,197,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1023:-:34571:35157,578,no,train,Scaffold1023,34939,-,153,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold623:+:309217:309418,33542,no,train,Scaffold623,309262,+,92,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1205:-:103813:104157,5026,yes,train,Scaffold1205,103896,-,256,0.8835341365461847,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1356:+:47781:48281,8219,yes,train,Scaffold1356,47956,+,179,0.9530791788856304,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold562:-:183470:183603,31735,no,train,Scaffold562,183586,-,59,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold223:-:619578:620414,16201,yes,train,Scaffold223,620199,-,253,0.2201834862385321,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold968:+:16968:17711,40538,yes,train,Scaffold968,16985,+,22,0.1620947630922693,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold257:+:79363:79498,19389,no,train,Scaffold257,79341,+,15,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1230:+:179152:179556,6009,no,train,Scaffold1230,179264,+,120,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1226:-:154658:155260,5755,yes,train,Scaffold1226,154692,-,344,0.1955922865013774,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1086:-:95960:96402,1915,yes,train,Scaffold1086,96341,-,76,0.3981481481481481,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold76:+:264229:264503,36324,no,train,Scaffold76,264254,+,41,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2515:+:78208:78752,19156,no,train,Scaffold2515,78294,+,116,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold90:+:1499633:1499945,39652,yes,train,Scaffold90,1499847,+,195,0.8412698412698413,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold5734:-:7801:8297,32533,no,train,Scaffold5734,8615,-,633,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2307:-:216234:217006,16636,no,train,Scaffold2307,216956,-,145,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold973:-:54353:54633,40727,no,train,Scaffold973,54452,-,201,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold124:-:54743:55016,6218,yes,train,Scaffold124,54953,-,225,0.2,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold76:+:264229:264503,36339,no,train,Scaffold76,264295,+,82,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1057:+:38957:39340,1543,no,train,Scaffold1057,39059,+,162,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1236:-:16599:19153,6201,yes,train,Scaffold1236,18207,-,33,0.1962025316455696,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2515:+:78208:78752,19247,no,train,Scaffold2515,78774,+,420,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold267:-:72680:73538,19908,no,train,Scaffold267,73369,-,213,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold657:+:156390:158996,34492,yes,train,Scaffold657,157906,+,200,0.2236286919831223,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1003:+:57941:58595,425,yes,train,Scaffold1003,58309,+,258,0.7603550295857988,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold51:+:551842:552888,30108,yes,train,Scaffold51,552174,+,353,0.4229249011857707,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold30:-:729676:729950,21869,no,train,Scaffold30,729909,-,57,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold347:-:413239:415478,23776,yes,train,Scaffold347,413388,-,397,0.9148264984227128,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1224:+:130401:130591,5708,yes,train,Scaffold1224,130442,+,55,0.9796954314720812,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold837:-:69258:69562,38202,no,train,Scaffold837,69468,-,110,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold603:+:59500:59703,33208,yes,train,Scaffold603,59517,+,45,0.3451327433628318,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold130:+:668761:669315,7366,no,train,Scaffold130,668961,+,205,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold25:-:97643:98266,18678,yes,train,Scaffold25,97665,-,625,0.1949152542372881,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold176:-:196916:197123,12396,yes,train,Scaffold176,197060,-,76,0.2421652421652421,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1329:-:320984:321443,7798,no,train,Scaffold1329,321452,-,3,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold562:-:183470:183603,31727,no,train,Scaffold562,183561,-,84,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold571:+:56177:56586,32214,no,train,Scaffold571,56164,+,13,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold347:-:413239:415478,23730,yes,train,Scaffold347,413278,-,507,0.4696132596685083,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold19:+:794073:794257,13152,yes,train,Scaffold19,794077,+,47,0.1533742331288343,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold223:+:564349:565669,16162,no,train,Scaffold223,565000,+,328,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold84:+:662190:663016,38460,yes,train,Scaffold84,662321,+,178,0.298780487804878,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold956:+:149352:150265,40505,yes,train,Scaffold956,149596,+,158,0.4647887323943662,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold562:-:183470:183603,31742,no,train,Scaffold562,183608,-,37,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1146:+:148601:148917,3852,yes,train,Scaffold1146,148798,+,37,0.6578947368421053,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold366:-:420534:421375,24460,yes,train,Scaffold366,421125,-,273,0.2744128553770086,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold27:+:654714:654825,20198,no,train,Scaffold27,654765,+,99,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold4248:-:25620:25908,27027,no,train,Scaffold4248,25722,-,151,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold4248:-:25620:25908,27042,yes,train,Scaffold4248,25894,-,38,0.1658031088082901,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold601:-:108124:108397,33139,yes,train,Scaffold601,108162,-,257,0.1946308724832214,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold651:-:130930:131019,34415,no,train,Scaffold651,131029,-,227,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold141:+:289560:290308,9025,no,train,Scaffold141,289746,+,212,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold193:-:94325:94371,13753,no,train,Scaffold193,94646,-,661,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1107:+:42700:42982,2488,no,train,Scaffold1107,42775,+,102,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold980:+:106696:107542,41180,no,train,Scaffold980,107360,+,108,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold968:+:16968:17711,40558,yes,train,Scaffold968,17224,+,158,0.9196428571428572,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold28:+:502050:502321,20656,yes,train,Scaffold28,502112,+,69,0.8803827751196173,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1230:+:179152:179556,5974,yes,train,Scaffold1230,179183,+,39,0.2854077253218884,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold25:-:97643:98266,18675,yes,train,Scaffold25,97656,-,634,0.2325581395348837,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold551:-:19501:20527,31415,no,train,Scaffold551,20349,-,135,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1086:-:95960:96402,1910,no,train,Scaffold1086,96323,-,94,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold6:-:345507:345641,33119,yes,train,Scaffold6,345621,-,47,0.4092140921409214,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1226:-:154658:155260,5832,no,train,Scaffold1226,155211,-,93,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold97:+:290686:290906,40655,no,train,Scaffold97,290917,+,203,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold84:+:662190:663016,38429,yes,train,Scaffold84,662236,+,93,0.4608695652173913,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1098:+:101781:102005,2116,no,train,Scaffold1098,101837,+,91,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold53:-:995504:995778,30936,yes,train,Scaffold53,995722,-,77,0.2181818181818181,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold167:-:867544:867811,11476,no,train,Scaffold167,867754,-,85,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1427:-:19277:19534,9253,yes,train,Scaffold1427,19367,-,141,0.3079710144927536,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold25:-:97643:98266,18757,no,train,Scaffold25,97911,-,379,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold61:+:106933:107147,33428,yes,train,Scaffold61,107012,+,101,0.4682539682539682,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1364:+:347380:347667,8261,no,train,Scaffold1364,347463,+,101,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold485:-:625625:625867,29442,yes,train,Scaffold485,625843,-,33,0.6796536796536796,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2703:-:41614:42271,20293,no,train,Scaffold2703,42272,-,19,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold539:+:91442:91760,31091,no,train,Scaffold539,91617,+,148,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold89:+:770567:771271,39473,no,train,Scaffold89,770738,+,218,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold934:+:47879:49239,40212,no,train,Scaffold934,48291,+,95,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1364:+:347380:347667,8243,no,train,Scaffold1364,347409,+,47,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold601:-:108124:108397,33163,yes,train,Scaffold601,108279,-,136,0.9724770642201837,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold58:+:761144:761493,32784,yes,train,Scaffold58,761399,+,198,0.875,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold193:-:94325:94371,13659,no,train,Scaffold193,94316,-,991,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold275:-:96343:100307,20456,yes,train,Scaffold275,99580,-,883,0.7402597402597403,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold223:+:564349:565669,16163,no,train,Scaffold223,565005,+,333,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1057:+:38957:39340,1612,no,train,Scaffold1057,39342,+,360,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold142:+:41341:42007,9188,yes,train,Scaffold142,41591,+,185,0.4601769911504424,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold347:+:31082:31374,23706,yes,train,Scaffold347,31352,+,277,0.4276315789473684,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold457:-:141924:142349,28333,no,train,Scaffold457,142227,-,133,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold601:-:108124:108397,33145,yes,train,Scaffold601,108176,-,243,0.8426966292134831,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold350:-:87437:87759,24033,no,train,Scaffold350,87696,-,48,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold264:-:615438:615871,19790,yes,train,Scaffold264,615790,-,19,0.205607476635514,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1:+:777491:778182,239,yes,train,Scaffold1,777683,+,118,0.1565217391304348,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold140:-:134928:136260,8839,yes,train,Scaffold140,134983,-,165,0.9095477386934674,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold275:-:96343:100307,20424,yes,train,Scaffold275,99209,-,1254,0.7828947368421053,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold130:+:668761:669315,7336,yes,train,Scaffold130,668843,+,87,0.2429378531073446,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold269:-:77882:78060,20061,no,train,Scaffold269,77880,-,201,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold128:+:460224:464515,7201,yes,train,Scaffold128,462602,+,231,0.5402061855670103,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold130:+:668761:669315,7311,no,train,Scaffold130,668765,+,9,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold17:+:958212:958357,11826,no,train,Scaffold17,958269,+,100,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1132:+:74444:74834,3522,yes,train,Scaffold1132,74498,+,177,0.3963963963963964,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold58:+:761144:761493,32765,yes,train,Scaffold58,761303,+,110,0.3388429752066115,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold17:+:958212:958357,11831,no,train,Scaffold17,958297,+,132,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold485:-:625625:625867,29397,yes,train,Scaffold485,625685,-,194,0.4507042253521127,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold427:-:553901:554178,27107,no,train,Scaffold427,553927,-,259,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold204:+:20136:20428,14482,yes,train,Scaffold204,20399,+,506,0.8271028037383178,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold178:-:520018:520704,12523,yes,train,Scaffold178,520419,-,193,0.2058823529411764,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold4313:-:5451:5511,27575,no,train,Scaffold4313,5494,-,53,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold371:-:326333:327918,24718,yes,train,Scaffold371,327636,-,291,0.950920245398773,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold121:+:570137:570404,5330,yes,train,Scaffold121,570306,+,179,0.5069337442218799,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold141:-:59268:59661,8980,no,train,Scaffold141,59685,-,58,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold635:-:211557:212287,33971,no,train,Scaffold635,211610,-,237,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold174:+:164259:164666,12215,yes,train,Scaffold174,164635,+,393,0.1821305841924398,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold596:-:155457:155605,32968,no,train,Scaffold596,155487,-,135,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold175:-:838612:839118,12304,no,train,Scaffold175,838947,-,178,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold324:-:53542:53661,22969,no,train,Scaffold324,53705,-,13,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold156:+:738898:740167,10590,yes,train,Scaffold156,739116,+,178,0.84375,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold694:-:218894:219930,34862,no,train,Scaffold694,220217,-,67,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold209:+:1700:3794,14750,no,train,Scaffold209,2444,+,249,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2282:-:39238:40048,16478,yes,train,Scaffold2282,39825,-,39,0.6789297658862876,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold4834:+:7098:7762,29328,yes,train,Scaffold4834,7214,+,119,0.9968253968253968,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold341:+:632836:634193,23474,yes,train,Scaffold341,632901,+,129,0.4560669456066946,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold5734:-:7801:8297,32416,yes,train,Scaffold5734,8290,-,958,0.1931818181818181,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold130:+:668761:669315,7429,yes,train,Scaffold130,669289,+,412,0.1823204419889502,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold241:-:308110:308296,18120,no,train,Scaffold241,308299,-,9,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1226:-:154658:155260,5749,yes,train,Scaffold1226,154684,-,352,0.1549707602339181,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1029:-:59729:60037,651,yes,train,Scaffold1029,60037,-,6,0.3459119496855345,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold275:-:96343:100307,20469,yes,train,Scaffold275,99640,-,823,0.1515151515151515,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold46:+:172463:172753,28499,no,train,Scaffold46,172441,+,29,0,Strongylocentrotus_prebalancing.csv.gz
